date,value,series_index,series_label,chart_id,chart_name_en,source,ingested_at
2010-06-01,-433.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-07-01,-192.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-08-01,20.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-09-01,182.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-10-01,651.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-11-01,782.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2010-12-01,1137.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-01-01,1051.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-02-01,1355.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-03-01,1409.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-04-01,1492.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-05-01,1053.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-06-01,1428.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-07-01,1572.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-08-01,1703.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-09-01,2001.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-10-01,1937.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-11-01,1944.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2011-12-01,2074.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-01-01,2409.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-02-01,2459.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-03-01,2464.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-04-01,2232.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-05-01,2231.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-06-01,2068.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-07-01,2160.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-08-01,2206.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-09-01,2160.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-10-01,2115.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-11-01,2139.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2012-12-01,2176.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-01-01,2013.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-02-01,2029.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-03-01,1928.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-04-01,2037.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-05-01,2159.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-06-01,2267.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-07-01,2227.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-08-01,2297.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-09-01,2297.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-10-01,2363.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-11-01,2471.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2013-12-01,2301.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-01-01,2285.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-02-01,2173.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-03-01,2288.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-04-01,2422.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-05-01,2418.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-06-01,2563.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-07-01,2683.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-08-01,2629.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-09-01,2751.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-10-01,2778.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-11-01,2805.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2014-12-01,3004.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-01-01,3020.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-02-01,3125.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-03-01,2942.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-04-01,2901.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-05-01,3014.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-06-01,2862.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-07-01,2932.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-08-01,2869.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-09-01,2715.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-10-01,2769.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-11-01,2715.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2015-12-01,2720.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-01-01,2637.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-02-01,2578.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-03-01,2744.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-04-01,2657.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-05-01,2367.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-06-01,2451.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-07-01,2520.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-08-01,2538.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-09-01,2672.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-10-01,2484.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-11-01,2377.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2016-12-01,2318.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-01-01,2423.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-02-01,2401.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-03-01,2306.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-04-01,2314.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-05-01,2496.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-06-01,2435.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-07-01,2247.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-08-01,2249.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-09-01,2059.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-10-01,2082.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-11-01,2152.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2017-12-01,2114.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-01-01,2034.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-02-01,2246.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-03-01,2329.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-04-01,2303.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-05-01,2413.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-06-01,2399.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-07-01,2282.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-08-01,2356.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-09-01,2314.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-10-01,2318.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-11-01,2220.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2018-12-01,2292.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-01-01,2438.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-02-01,2060.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-03-01,2059.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-04-01,2168.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-05-01,1912.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-06-01,1859.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-07-01,1871.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-08-01,1812.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-09-01,1918.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-10-01,1866.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-11-01,2016.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2019-12-01,1968.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-01-01,2028.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-02-01,2380.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-03-01,658.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-04-01,-20123.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-05-01,-17558.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-06-01,-13183.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-07-01,-11873.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-08-01,-10368.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-09-01,-9612.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-10-01,-9058.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-11-01,-8977.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2020-12-01,-9292.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-01-01,-9159.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-02-01,-8960.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-03-01,-6678.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-04-01,14101.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-05-01,11941.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-06-01,8129.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-07-01,7510.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-08-01,6508.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-09-01,6146.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-10-01,6280.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-11-01,6561.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2021-12-01,7245.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-01-01,7045.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-02-01,7332.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-03-01,7042.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-04-01,7028.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-05-01,6832.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-06-01,6559.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-07-01,6480.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-08-01,6060.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-09-01,5758.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-10-01,5338.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-11-01,4982.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2022-12-01,4549.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-01-01,4766.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-02-01,4210.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-03-01,3801.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-04-01,3745.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-05-01,3686.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-06-01,3523.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-07-01,2981.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-08-01,2895.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-09-01,2798.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-10-01,2623.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-11-01,2506.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2023-12-01,2639.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-01-01,2252.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-02-01,2152.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-03-01,2295.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-04-01,2143.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-05-01,1994.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-06-01,1824.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-07-01,1729.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-08-01,1581.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-09-01,1578.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-10-01,1425.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-11-01,1418.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2024-12-01,1386.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-01-01,1236.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-02-01,1072.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-03-01,911.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-04-01,955.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-05-01,890.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-06-01,783.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-07-01,794.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-08-01,715.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
2025-09-01,636.0,0,series_0,171,US - Nonfarm Payrolls (Yearly Change) vs. GDP,macromicro,2026-03-30T13:55:30Z
